Unnamed: 0,sex,age,race,priors_count,is_recid,c_charge_degree=F,c_charge_degree=M
541,Male,21,Native American&more,0,neg,1,0
5189,Male,31,African-American,7,pos,0,1
6688,Male,32,Native American&more,2,neg,0,1
5733,Female,30,Native American&more,0,neg,1,0
1871,Male,20,Native American&more,3,neg,1,0
5710,Female,22,African-American,4,neg,1,0
570,Male,42,Native American&more,0,pos,0,1
5928,Male,22,African-American,1,neg,1,0
4866,Male,26,Native American&more,2,pos,0,1
692,Male,21,African-American,2,pos,1,0
2595,Male,31,Native American&more,6,pos,0,1
5362,Male,29,African-American,0,neg,1,0
4496,Male,26,African-American,6,neg,0,1
6743,Male,34,Native American&more,3,pos,0,1
6491,Male,27,African-American,2,pos,0,1
1114,Female,49,Native American&more,0,neg,0,1
1551,Male,48,Native American&more,1,neg,1,0
5310,Male,34,African-American,5,neg,0,1
6829,Male,49,Native American&more,0,pos,1,0
4003,Male,27,African-American,7,pos,1,0
1352,Female,24,Native American&more,0,pos,0,1
5220,Male,33,Native American&more,0,pos,0,1
342,Female,30,Native American&more,0,pos,0,1
475,Male,51,Native American&more,0,pos,1,0
5676,Male,30,African-American,1,pos,1,0
6085,Male,29,African-American,0,pos,1,0
5811,Male,49,Native American&more,12,neg,1,0
2538,Male,21,African-American,0,pos,0,1
5499,Male,35,African-American,1,pos,0,1
1834,Female,57,Native American&more,3,pos,1,0
4786,Male,26,African-American,9,neg,1,0
1798,Male,24,Native American&more,0,pos,0,1
2920,Male,21,African-American,1,pos,1,0
6170,Female,38,African-American,7,neg,1,0
1215,Male,34,African-American,3,neg,1,0
6047,Male,22,African-American,0,pos,0,1
5258,Male,24,African-American,3,neg,1,0
5156,Male,41,African-American,3,neg,0,1
4130,Male,33,African-American,1,neg,1,0
929,Female,27,Native American&more,0,neg,0,1
6753,Male,23,African-American,1,neg,1,0
4154,Male,36,Native American&more,0,pos,0,1
4896,Male,22,African-American,0,pos,1,0
1247,Male,30,Native American&more,3,pos,0,1
727,Male,38,Native American&more,11,neg,1,0
66,Male,62,Native American&more,0,pos,0,1
7015,Male,22,African-American,1,neg,1,0
239,Male,22,African-American,0,pos,1,0
1472,Female,21,Native American&more,0,neg,1,0
5183,Female,52,African-American,0,pos,0,1
2692,Male,41,African-American,25,neg,1,0
695,Male,57,African-American,20,neg,1,0
3129,Male,67,Native American&more,0,neg,1,0
6528,Male,31,Native American&more,0,pos,1,0
6091,Male,40,Native American&more,5,neg,1,0
441,Male,25,Native American&more,2,neg,1,0
3941,Female,39,African-American,4,pos,1,0
1523,Male,36,Native American&more,1,neg,1,0
3538,Female,39,Native American&more,0,pos,1,0
195,Male,45,Native American&more,2,pos,1,0
5605,Male,20,African-American,1,neg,1,0
1930,Male,22,Native American&more,0,pos,1,0
904,Female,28,Native American&more,3,pos,0,1
803,Female,33,African-American,0,pos,0,1
2481,Male,27,African-American,1,pos,0,1
2848,Male,37,African-American,1,neg,0,1
6815,Male,29,Native American&more,3,neg,1,0
3966,Male,58,Native American&more,2,pos,1,0
6677,Male,28,African-American,0,pos,0,1
4111,Female,51,Native American&more,0,neg,0,1
3245,Male,27,Native American&more,0,neg,1,0
4414,Male,22,African-American,0,pos,1,0
5525,Male,44,African-American,0,pos,1,0
3879,Male,38,African-American,2,neg,0,1
1666,Male,66,Native American&more,1,pos,0,1
3586,Male,34,Native American&more,0,pos,1,0
581,Male,30,African-American,5,neg,1,0
4175,Male,27,Native American&more,2,neg,1,0
2035,Male,46,Native American&more,0,pos,0,1
3557,Female,54,Native American&more,1,pos,0,1
528,Male,27,Native American&more,6,neg,1,0
6932,Male,28,African-American,13,neg,1,0
1571,Female,70,African-American,1,pos,1,0
847,Male,26,Native American&more,4,neg,0,1
6309,Female,21,African-American,2,neg,1,0
2512,Male,57,African-American,6,neg,0,1
1621,Male,43,African-American,1,pos,1,0
1375,Male,21,Native American&more,0,pos,1,0
99,Male,19,African-American,1,neg,0,1
1923,Female,25,Native American&more,4,neg,1,0
5556,Male,23,African-American,0,pos,1,0
4342,Male,61,Native American&more,2,neg,1,0
1559,Male,32,African-American,15,neg,1,0
2254,Male,27,African-American,25,neg,1,0
4250,Female,50,Native American&more,0,pos,0,1
4188,Male,50,African-American,12,neg,1,0
1584,Male,56,Native American&more,5,neg,1,0
2174,Male,63,Native American&more,0,pos,0,1
1635,Male,49,Native American&more,2,pos,0,1
2583,Male,40,Native American&more,1,pos,1,0
4436,Male,53,African-American,4,pos,1,0
3520,Female,19,African-American,1,neg,1,0
1929,Male,35,African-American,1,pos,0,1
3648,Female,37,African-American,4,pos,0,1
341,Male,29,African-American,0,pos,1,0
5024,Male,24,African-American,7,neg,1,0
6800,Female,26,Native American&more,0,pos,1,0
437,Male,19,Native American&more,1,neg,1,0
3683,Male,35,African-American,6,neg,1,0
3176,Female,24,African-American,0,pos,0,1
2105,Male,52,Native American&more,0,pos,0,1
5629,Male,25,African-American,8,neg,0,1
3801,Male,32,Native American&more,0,neg,1,0
2925,Female,34,African-American,1,neg,1,0
5408,Male,39,Native American&more,0,pos,1,0
3259,Male,29,Native American&more,1,pos,0,1
5219,Female,41,African-American,0,pos,1,0
1455,Male,19,African-American,3,neg,1,0
4345,Female,28,Native American&more,1,neg,0,1
421,Male,28,African-American,8,neg,1,0
1293,Male,37,African-American,1,pos,1,0
4047,Male,24,Native American&more,8,neg,1,0
1022,Male,34,Native American&more,0,neg,1,0
5371,Male,26,Native American&more,3,pos,0,1
3632,Female,44,Native American&more,4,neg,1,0
2311,Male,46,African-American,8,neg,1,0
4472,Male,46,Native American&more,13,pos,1,0
7,Male,43,Native American&more,3,pos,1,0
2962,Female,22,African-American,0,pos,1,0
5303,Male,43,African-American,0,neg,1,0
4337,Male,26,African-American,2,neg,1,0
6185,Male,35,African-American,2,pos,1,0
3256,Male,39,Native American&more,17,neg,1,0
997,Male,39,African-American,1,pos,1,0
5105,Male,45,Native American&more,1,pos,0,1
4998,Male,46,Native American&more,26,neg,1,0
2488,Male,39,Native American&more,0,pos,1,0
4559,Male,31,African-American,10,neg,1,0
2731,Male,50,Native American&more,10,pos,1,0
2475,Male,25,African-American,5,neg,1,0
5744,Male,32,Native American&more,3,pos,1,0
1398,Male,20,African-American,1,neg,1,0
476,Male,24,Native American&more,0,pos,1,0
6760,Female,31,African-American,3,neg,0,1
2960,Male,64,African-American,20,pos,1,0
5923,Male,22,African-American,0,pos,1,0
3301,Female,49,African-American,1,pos,1,0
5915,Female,28,African-American,0,neg,0,1
4457,Male,56,African-American,5,neg,1,0
1191,Male,25,African-American,5,pos,1,0
1072,Female,22,African-American,1,neg,1,0
2405,Male,26,African-American,1,pos,0,1
5982,Male,20,Native American&more,0,pos,0,1
2161,Female,49,Native American&more,3,neg,1,0
3839,Male,29,Native American&more,0,pos,0,1
5434,Male,35,African-American,8,pos,0,1
2750,Male,44,Native American&more,0,pos,0,1
2190,Male,38,African-American,2,neg,1,0
4334,Male,43,African-American,0,pos,1,0
352,Male,27,Native American&more,0,pos,0,1
6653,Female,44,Native American&more,0,pos,0,1
4321,Female,65,African-American,0,pos,1,0
3653,Male,24,African-American,3,neg,1,0
3977,Male,30,African-American,0,neg,0,1
1909,Female,31,Native American&more,0,pos,0,1
770,Male,26,African-American,2,pos,0,1
2981,Male,33,African-American,1,pos,1,0
4802,Male,27,African-American,0,pos,1,0
6841,Male,56,Native American&more,1,pos,1,0
4701,Male,38,African-American,14,pos,1,0
3579,Male,21,African-American,1,neg,1,0
2144,Male,46,African-American,5,neg,1,0
500,Male,27,Native American&more,1,neg,0,1
6635,Male,50,Native American&more,18,neg,0,1
4668,Male,57,Native American&more,3,pos,1,0
5496,Male,64,Native American&more,8,neg,1,0
3771,Male,33,African-American,4,pos,1,0
6069,Male,32,Native American&more,15,neg,1,0
4308,Male,25,Native American&more,0,neg,1,0
2080,Male,50,Native American&more,1,neg,0,1
4424,Male,35,Native American&more,2,neg,1,0
4780,Male,31,African-American,2,pos,1,0
6211,Male,31,African-American,1,pos,1,0
473,Male,35,African-American,1,pos,0,1
6507,Male,32,African-American,0,pos,0,1
2543,Male,41,Native American&more,0,pos,0,1
4556,Female,49,Native American&more,2,pos,1,0
4131,Male,24,African-American,0,pos,0,1
6964,Female,30,African-American,0,neg,0,1
7192,Male,32,Native American&more,0,pos,1,0
6166,Male,43,Native American&more,3,neg,0,1
603,Male,36,Native American&more,1,neg,0,1
397,Male,47,Native American&more,5,neg,1,0
3018,Male,27,African-American,0,pos,0,1
1942,Male,25,Native American&more,1,pos,1,0
5096,Male,25,Native American&more,3,neg,1,0
2205,Male,41,Native American&more,0,neg,1,0
2326,Male,20,Native American&more,0,neg,1,0
1519,Male,47,African-American,14,neg,1,0
5899,Male,22,African-American,1,pos,1,0
1020,Male,36,African-American,16,neg,1,0
1496,Male,72,Native American&more,1,pos,0,1
1150,Male,41,Native American&more,17,neg,0,1
6985,Male,43,Native American&more,6,neg,0,1
5793,Male,26,Native American&more,5,pos,1,0
7169,Male,22,African-American,0,neg,0,1
6797,Male,20,Native American&more,1,neg,1,0
4935,Male,35,African-American,0,neg,0,1
5996,Female,27,Native American&more,0,neg,1,0
5146,Male,21,African-American,0,neg,0,1
933,Male,26,African-American,5,neg,1,0
6927,Male,55,African-American,3,neg,0,1
3860,Male,41,Native American&more,0,pos,1,0
5988,Male,23,African-American,1,neg,0,1
1537,Male,51,Native American&more,6,neg,1,0
2726,Male,54,African-American,0,neg,0,1
5068,Male,23,African-American,0,pos,0,1
6419,Male,24,Native American&more,1,pos,1,0
6168,Male,33,African-American,18,neg,1,0
5444,Male,59,African-American,4,pos,0,1
4259,Female,24,Native American&more,0,pos,1,0
4219,Male,36,African-American,4,pos,1,0
5191,Male,30,African-American,4,pos,0,1
1952,Male,34,Native American&more,0,pos,1,0
1478,Female,47,African-American,1,pos,1,0
399,Male,29,African-American,2,pos,1,0
5842,Male,52,Native American&more,0,pos,0,1
6728,Male,30,African-American,2,pos,1,0
1139,Male,24,African-American,5,neg,1,0
223,Male,37,Native American&more,4,neg,1,0
2654,Male,33,Native American&more,3,neg,1,0
6946,Male,28,African-American,20,neg,1,0
1916,Male,23,African-American,0,pos,1,0
1019,Female,75,African-American,5,pos,1,0
1790,Male,32,Native American&more,5,neg,1,0
2147,Male,43,African-American,18,neg,1,0
1083,Female,40,Native American&more,1,pos,0,1
1290,Male,30,African-American,1,pos,1,0
1050,Male,36,African-American,2,neg,1,0
806,Male,30,African-American,17,neg,1,0
6092,Male,31,Native American&more,0,pos,1,0
4310,Male,44,Native American&more,2,neg,1,0
6794,Male,29,Native American&more,0,pos,1,0
4858,Male,29,African-American,6,neg,1,0
1133,Male,50,Native American&more,1,pos,1,0
1669,Male,45,Native American&more,1,pos,1,0
5491,Male,24,African-American,0,pos,0,1
2368,Male,48,African-American,10,neg,1,0
273,Female,48,African-American,0,pos,1,0
2414,Female,47,Native American&more,0,neg,0,1
3333,Male,25,African-American,1,pos,1,0
1312,Male,28,Native American&more,11,pos,0,1
2878,Male,42,Native American&more,0,pos,0,1
6113,Male,59,African-American,1,pos,0,1
2175,Male,46,Native American&more,0,pos,0,1
1211,Female,34,African-American,0,neg,0,1
1503,Male,23,African-American,5,neg,1,0
6950,Male,40,African-American,8,neg,0,1
4637,Male,57,Native American&more,0,pos,1,0
3889,Male,45,African-American,1,neg,1,0
1555,Male,28,African-American,0,neg,0,1
5000,Male,51,Native American&more,1,pos,1,0
5803,Male,33,African-American,9,neg,0,1
1691,Male,23,Native American&more,2,neg,1,0
1010,Male,53,Native American&more,0,pos,0,1
5118,Male,21,Native American&more,0,neg,1,0
3558,Male,20,African-American,1,neg,1,0
6182,Male,52,Native American&more,7,pos,0,1
210,Male,38,African-American,2,pos,1,0
1364,Male,35,African-American,1,pos,0,1
4041,Female,36,Native American&more,2,pos,1,0
2718,Male,21,African-American,1,neg,1,0
2200,Male,40,African-American,1,pos,1,0
2199,Male,43,African-American,0,pos,1,0
3396,Male,34,Native American&more,1,neg,0,1
4612,Male,28,African-American,0,neg,0,1
4093,Male,33,Native American&more,0,pos,0,1
4783,Male,41,Native American&more,31,neg,1,0
4664,Female,45,Native American&more,0,pos,0,1
3789,Male,33,African-American,0,pos,1,0
2928,Male,27,Native American&more,0,pos,1,0
5410,Male,23,African-American,1,pos,1,0
4989,Female,55,Native American&more,0,pos,0,1
2252,Male,21,African-American,0,neg,1,0
4545,Male,22,African-American,2,neg,1,0
2362,Male,30,African-American,6,neg,1,0
6911,Male,41,Native American&more,1,pos,0,1
6737,Male,29,African-American,2,neg,1,0
1994,Male,29,Native American&more,7,neg,1,0
3278,Male,25,Native American&more,0,neg,0,1
5079,Male,30,Native American&more,2,neg,0,1
1041,Female,37,Native American&more,0,pos,0,1
1102,Female,23,African-American,3,neg,1,0
1456,Male,24,African-American,12,neg,0,1
3114,Male,42,African-American,33,neg,1,0
5517,Male,27,Native American&more,0,pos,0,1
2782,Male,25,African-American,3,pos,0,1
6636,Female,27,Native American&more,2,pos,0,1
4476,Male,49,African-American,0,neg,0,1
493,Male,29,Native American&more,0,neg,0,1
4257,Male,29,African-American,7,neg,0,1
3646,Male,65,African-American,11,pos,1,0
3630,Male,31,Native American&more,4,neg,1,0
5185,Male,30,Native American&more,0,pos,1,0
4431,Male,20,Native American&more,0,neg,0,1
6879,Male,21,African-American,0,pos,0,1
1393,Male,23,African-American,1,pos,0,1
2130,Female,49,Native American&more,1,pos,1,0
3475,Male,52,Native American&more,5,neg,1,0
914,Male,28,African-American,4,neg,0,1
5881,Male,38,African-American,17,neg,0,1
80,Male,32,African-American,0,pos,1,0
32,Male,32,African-American,4,neg,1,0
2432,Female,39,African-American,1,pos,1,0
6381,Male,30,African-American,3,pos,0,1
7102,Female,27,African-American,3,neg,1,0
2177,Female,21,African-American,1,neg,1,0
5756,Male,34,Native American&more,0,pos,0,1
2971,Male,23,Native American&more,3,neg,1,0
3535,Female,36,African-American,2,pos,0,1
6630,Male,35,African-American,5,pos,1,0
3377,Male,21,African-American,7,neg,1,0
3625,Female,22,African-American,2,neg,0,1
3730,Female,65,Native American&more,0,pos,0,1
5392,Female,24,Native American&more,0,pos,0,1
2104,Female,30,Native American&more,3,neg,0,1
7124,Male,56,African-American,0,pos,0,1
3486,Male,38,African-American,8,pos,0,1
2259,Male,49,Native American&more,0,neg,1,0
3660,Male,27,African-American,6,neg,1,0
4304,Male,25,African-American,9,neg,1,0
2059,Male,30,African-American,7,neg,1,0
4518,Female,23,African-American,0,pos,1,0
4085,Male,24,Native American&more,1,pos,1,0
789,Male,31,Native American&more,2,pos,0,1
456,Male,26,African-American,1,neg,0,1
6063,Male,35,African-American,1,neg,1,0
2206,Male,21,African-American,1,neg,1,0
4711,Male,53,African-American,6,neg,1,0
6105,Male,20,African-American,0,neg,0,1
6941,Male,61,African-American,11,pos,1,0
4574,Female,21,African-American,0,neg,0,1
2809,Male,37,Native American&more,5,pos,1,0
6190,Male,28,African-American,2,neg,1,0
6401,Male,22,African-American,3,neg,1,0
2137,Male,21,African-American,1,neg,1,0
673,Male,27,African-American,0,pos,0,1
6895,Male,27,African-American,17,neg,1,0
3287,Male,43,Native American&more,4,pos,1,0
2241,Male,30,Native American&more,0,neg,1,0
6206,Male,33,Native American&more,1,pos,0,1
3581,Female,27,Native American&more,0,neg,1,0
2051,Male,24,African-American,1,neg,0,1
6124,Male,26,African-American,5,pos,1,0
4292,Male,21,African-American,1,neg,1,0
4990,Male,29,African-American,6,pos,1,0
4302,Male,31,Native American&more,4,neg,0,1
5769,Male,24,Native American&more,2,pos,0,1
2592,Male,67,Native American&more,0,pos,0,1
6702,Male,29,African-American,0,pos,1,0
2178,Male,43,Native American&more,0,neg,0,1
4705,Male,36,African-American,16,neg,0,1
1941,Male,42,Native American&more,0,pos,1,0
2596,Female,50,Native American&more,2,neg,1,0
4300,Male,66,Native American&more,1,neg,1,0
3930,Male,24,African-American,1,pos,0,1
5884,Male,69,Native American&more,0,neg,0,1
5164,Female,23,African-American,2,neg,1,0
5623,Male,34,African-American,1,pos,0,1
7168,Male,28,Native American&more,0,neg,0,1
4713,Male,21,African-American,1,neg,1,0
2674,Male,47,Native American&more,0,neg,0,1
4164,Male,24,African-American,1,pos,1,0
1810,Male,48,Native American&more,1,neg,0,1
4679,Female,22,African-American,0,neg,0,1
3656,Male,53,African-American,13,pos,1,0
6127,Male,29,Native American&more,1,neg,1,0
5030,Male,23,African-American,0,pos,1,0
3620,Male,23,Native American&more,2,neg,1,0
5824,Male,20,African-American,0,neg,1,0
5857,Male,30,Native American&more,1,neg,1,0
4899,Male,30,Native American&more,3,neg,0,1
7054,Male,24,African-American,0,neg,0,1
6317,Male,30,African-American,13,neg,1,0
5405,Male,51,Native American&more,1,pos,1,0
7184,Female,36,Native American&more,4,neg,0,1
4568,Male,52,African-American,4,pos,0,1
3885,Male,26,Native American&more,2,neg,1,0
618,Male,26,African-American,6,pos,0,1
2231,Male,34,African-American,5,neg,1,0
36,Female,33,Native American&more,4,neg,0,1
7085,Male,27,Native American&more,13,neg,1,0
6561,Male,21,African-American,0,neg,1,0
5222,Male,33,African-American,12,neg,1,0
3989,Male,27,African-American,0,pos,1,0
1913,Male,43,Native American&more,0,pos,0,1
1059,Female,24,African-American,1,neg,1,0
1458,Male,57,Native American&more,3,pos,1,0
4814,Male,30,Native American&more,2,pos,1,0
5518,Male,23,Native American&more,3,neg,1,0
2280,Male,23,African-American,1,neg,1,0
2850,Male,51,Native American&more,0,pos,0,1
2710,Male,26,African-American,0,pos,1,0
3032,Male,55,Native American&more,0,neg,0,1
517,Male,25,Native American&more,0,pos,0,1
969,Male,25,Native American&more,0,pos,1,0
6486,Male,26,African-American,1,pos,0,1
3100,Female,58,Native American&more,0,pos,1,0
6792,Male,36,Native American&more,1,pos,1,0
2464,Male,22,African-American,1,neg,1,0
953,Male,30,Native American&more,1,pos,0,1
420,Male,22,Native American&more,1,neg,1,0
6750,Male,30,African-American,3,neg,0,1
3498,Male,21,Native American&more,0,pos,0,1
6556,Male,27,African-American,5,pos,0,1
2294,Male,23,African-American,3,pos,1,0
2186,Male,38,African-American,37,neg,0,1
6238,Male,30,African-American,2,neg,1,0
6364,Male,23,African-American,8,neg,1,0
1434,Male,49,African-American,4,pos,0,1
5932,Male,39,African-American,0,pos,0,1
1530,Female,24,African-American,2,neg,0,1
1791,Female,35,African-American,0,neg,1,0
4165,Female,29,Native American&more,0,neg,1,0
484,Male,58,Native American&more,1,pos,1,0
2291,Male,36,Native American&more,2,pos,1,0
5255,Male,40,Native American&more,10,neg,1,0
1563,Female,57,Native American&more,0,pos,0,1
4988,Male,41,Native American&more,1,neg,1,0
1132,Male,47,African-American,5,pos,1,0
926,Male,47,Native American&more,0,pos,0,1
5787,Male,40,African-American,2,neg,0,1
2026,Male,31,Native American&more,16,neg,1,0
5668,Male,77,Native American&more,1,pos,0,1
3629,Female,24,African-American,2,pos,1,0
5909,Male,48,Native American&more,1,pos,1,0
3459,Male,28,African-American,7,neg,1,0
2071,Male,29,Native American&more,7,neg,0,1
2776,Male,35,African-American,7,neg,1,0
1245,Male,32,African-American,1,pos,1,0
1868,Male,24,Native American&more,3,pos,0,1
7187,Male,57,Native American&more,14,neg,1,0
7211,Male,57,Native American&more,0,pos,1,0
5955,Male,45,Native American&more,2,pos,1,0
4540,Female,29,Native American&more,0,pos,1,0
4873,Male,36,African-American,0,pos,1,0
2375,Male,50,Native American&more,0,pos,1,0
6754,Male,61,African-American,14,neg,0,1
4293,Male,52,African-American,0,neg,0,1
1734,Male,26,Native American&more,7,neg,1,0
2268,Male,45,African-American,15,neg,1,0
6024,Male,35,Native American&more,0,neg,1,0
5300,Male,20,African-American,0,neg,1,0
5725,Female,24,Native American&more,0,pos,0,1
5746,Male,21,African-American,8,neg,1,0
2554,Male,53,Native American&more,2,pos,1,0
6473,Male,48,African-American,12,pos,0,1
4954,Male,19,Native American&more,2,neg,1,0
3371,Male,36,African-American,11,neg,1,0
4842,Male,26,African-American,5,neg,1,0
2247,Male,35,Native American&more,0,neg,1,0
2841,Male,26,African-American,2,neg,1,0
7153,Male,34,Native American&more,4,pos,1,0
117,Male,33,African-American,28,neg,1,0
5763,Female,74,Native American&more,0,pos,0,1
1993,Male,37,African-American,12,pos,1,0
2743,Male,20,Native American&more,0,neg,0,1
3948,Male,33,Native American&more,3,neg,0,1
3544,Male,22,African-American,2,neg,1,0
5238,Male,41,African-American,6,neg,1,0
3235,Male,46,Native American&more,4,pos,1,0
5848,Female,51,African-American,1,pos,0,1
958,Male,22,Native American&more,2,neg,0,1
5754,Male,26,African-American,8,neg,0,1
1480,Male,53,Native American&more,4,pos,1,0
4049,Female,45,African-American,1,pos,1,0
6607,Male,41,Native American&more,4,neg,1,0
7197,Male,28,African-American,1,pos,1,0
4158,Female,31,African-American,0,pos,1,0
1495,Male,32,African-American,1,neg,1,0
3166,Male,25,Native American&more,1,neg,0,1
3394,Male,27,African-American,9,neg,1,0
3850,Female,30,Native American&more,4,neg,1,0
6738,Male,30,African-American,14,neg,1,0
3101,Male,20,Native American&more,1,neg,1,0
4249,Female,37,African-American,0,pos,0,1
3009,Male,52,African-American,0,neg,0,1
1152,Female,28,Native American&more,0,pos,0,1
2184,Male,22,African-American,0,pos,0,1
1740,Male,32,Native American&more,0,pos,1,0
2767,Male,34,African-American,16,neg,1,0
3299,Male,21,African-American,1,neg,1,0
6267,Male,28,Native American&more,3,neg,1,0
747,Male,25,African-American,7,neg,0,1
2122,Female,46,African-American,1,neg,1,0
3444,Male,24,African-American,3,neg,1,0
2702,Male,51,Native American&more,1,pos,1,0
5,Male,44,Native American&more,0,pos,0,1
2521,Male,28,African-American,5,pos,1,0
3465,Male,28,Native American&more,9,pos,0,1
2768,Male,31,Native American&more,3,neg,1,0
31,Male,30,Native American&more,9,neg,1,0
5125,Male,33,African-American,3,neg,1,0
3552,Female,43,Native American&more,3,neg,0,1
3131,Male,31,Native American&more,1,neg,1,0
5309,Male,28,Native American&more,0,pos,0,1
5970,Male,31,Native American&more,11,neg,1,0
2955,Male,21,African-American,0,neg,1,0
3549,Male,25,Native American&more,5,neg,1,0
4394,Female,35,Native American&more,4,pos,0,1
5809,Female,23,African-American,3,neg,0,1
7191,Male,67,Native American&more,2,pos,1,0
3678,Male,58,Native American&more,1,pos,0,1
1703,Female,34,Native American&more,5,pos,1,0
4579,Male,24,Native American&more,2,pos,1,0
851,Male,24,Native American&more,3,neg,1,0
209,Female,28,Native American&more,7,neg,1,0
2738,Female,38,Native American&more,20,neg,1,0
5862,Female,48,African-American,0,pos,0,1
346,Male,32,African-American,12,neg,1,0
3382,Male,35,African-American,1,pos,1,0
4837,Male,57,African-American,8,neg,0,1
3322,Female,38,Native American&more,1,neg,0,1
3765,Male,23,African-American,2,neg,1,0
5358,Male,30,African-American,5,pos,0,1
1014,Female,54,African-American,0,pos,1,0
4562,Male,26,Native American&more,0,pos,0,1
749,Male,71,African-American,8,pos,1,0
1512,Male,27,African-American,6,neg,1,0
5416,Female,34,Native American&more,1,pos,1,0
5198,Male,37,African-American,8,pos,1,0
5104,Female,31,Native American&more,9,neg,1,0
232,Male,41,African-American,0,pos,0,1
6130,Male,48,African-American,5,neg,1,0
116,Male,22,African-American,0,neg,1,0
4723,Female,30,African-American,7,neg,0,1
6290,Male,38,Native American&more,10,neg,1,0
5877,Male,33,Native American&more,7,neg,1,0
2604,Male,43,African-American,4,neg,0,1
863,Male,30,African-American,5,neg,1,0
2410,Female,32,African-American,0,pos,1,0
4024,Male,52,Native American&more,0,pos,1,0
1610,Male,37,African-American,2,pos,1,0
4494,Male,31,African-American,5,neg,1,0
2287,Male,39,Native American&more,0,pos,0,1
710,Male,23,African-American,0,neg,1,0
466,Male,23,African-American,6,neg,1,0
3721,Male,31,African-American,4,neg,1,0
6837,Male,28,Native American&more,2,neg,1,0
6684,Female,49,African-American,25,neg,1,0
2831,Male,30,African-American,4,pos,0,1
3990,Male,39,African-American,4,pos,1,0
2090,Male,24,African-American,0,pos,1,0
6241,Male,36,African-American,2,pos,0,1
3406,Female,31,African-American,10,pos,1,0
3867,Male,24,Native American&more,3,neg,0,1
5228,Male,37,African-American,0,neg,0,1
4387,Female,28,Native American&more,7,pos,1,0
3122,Male,39,Native American&more,3,pos,1,0
927,Male,45,Native American&more,1,pos,1,0
3999,Male,34,Native American&more,0,neg,1,0
719,Male,24,Native American&more,1,pos,1,0
3840,Female,31,Native American&more,3,neg,1,0
1360,Male,29,African-American,0,pos,1,0
1292,Male,23,Native American&more,6,neg,1,0
555,Male,21,African-American,3,neg,1,0
3594,Male,20,Native American&more,0,pos,1,0
6674,Male,32,African-American,0,pos,1,0
286,Male,43,African-American,0,pos,1,0
92,Male,25,Native American&more,9,neg,1,0
1445,Male,22,African-American,3,neg,1,0
3472,Male,33,African-American,4,pos,1,0
6081,Male,44,African-American,3,pos,0,1
4017,Male,32,African-American,7,pos,1,0
3857,Male,24,African-American,2,neg,1,0
6686,Male,35,Native American&more,0,neg,1,0
3645,Female,33,African-American,0,pos,1,0
6670,Male,41,African-American,12,neg,1,0
2307,Male,26,African-American,5,neg,1,0
6756,Male,20,African-American,0,neg,1,0
296,Male,19,African-American,1,neg,1,0
203,Female,35,African-American,23,neg,1,0
5366,Male,24,African-American,1,pos,1,0
176,Male,28,African-American,6,neg,0,1
6013,Male,24,African-American,3,pos,1,0
6531,Male,50,African-American,4,neg,1,0
5201,Female,42,African-American,1,pos,1,0
1543,Male,26,Native American&more,0,pos,0,1
4719,Male,27,Native American&more,0,neg,1,0
504,Male,27,Native American&more,2,pos,1,0
1448,Female,27,African-American,1,pos,0,1
1212,Male,21,Native American&more,1,neg,1,0
4885,Male,26,Native American&more,0,neg,1,0
5828,Male,21,African-American,0,pos,1,0
3346,Female,25,Native American&more,0,pos,0,1
568,Male,44,Native American&more,11,pos,0,1
120,Male,31,Native American&more,13,neg,1,0
4323,Male,59,African-American,0,pos,0,1
6869,Male,71,Native American&more,3,pos,0,1
5242,Female,40,Native American&more,3,neg,1,0
4854,Male,58,Native American&more,1,pos,0,1
529,Male,25,African-American,1,neg,0,1
5093,Male,25,Native American&more,5,neg,1,0
4649,Male,28,African-American,10,neg,1,0
5910,Male,20,Native American&more,2,neg,1,0
4320,Female,27,African-American,1,neg,1,0
1863,Male,56,African-American,4,pos,1,0
6098,Male,30,Native American&more,2,pos,1,0
7190,Male,24,African-American,2,neg,0,1
6026,Male,39,Native American&more,1,pos,1,0
3490,Male,38,Native American&more,5,neg,1,0
2354,Male,61,Native American&more,1,pos,1,0
4565,Female,28,African-American,13,neg,1,0
2982,Female,33,African-American,3,pos,0,1
7160,Male,29,African-American,7,neg,1,0
3192,Male,27,African-American,1,neg,1,0
5697,Male,30,Native American&more,2,pos,1,0
5849,Female,29,Native American&more,1,neg,1,0
7056,Male,22,Native American&more,0,neg,1,0
43,Female,51,African-American,7,pos,1,0
6590,Female,34,Native American&more,0,neg,1,0
604,Male,30,African-American,1,pos,0,1
4048,Male,29,African-American,8,neg,0,1
7132,Female,50,Native American&more,1,neg,1,0
4809,Female,32,African-American,3,neg,1,0
4530,Male,31,African-American,0,pos,1,0
1783,Male,29,African-American,0,neg,1,0
164,Male,22,African-American,1,pos,1,0
4916,Female,30,African-American,8,neg,1,0
5424,Male,61,African-American,9,pos,1,0
3183,Male,51,Native American&more,3,neg,1,0
3739,Male,52,Native American&more,2,neg,1,0
6736,Male,35,African-American,0,neg,0,1
4446,Male,41,Native American&more,0,pos,0,1
1987,Female,44,African-American,11,neg,1,0
2269,Male,28,African-American,9,neg,1,0
6032,Male,25,African-American,1,pos,0,1
1995,Male,32,African-American,8,pos,1,0
375,Female,50,Native American&more,1,neg,0,1
4220,Male,24,African-American,1,neg,0,1
