Unnamed: 0,sex,age,race,priors_count,is_recid,c_charge_degree,pred_is_recid
6863.0,Female,25.0,Native American&more,0.0,pos,F,neg
3328.0,Male,28.0,African-American,5.0,neg,M,neg
1649.0,Male,44.0,African-American,9.0,pos,F,neg
3808.0,Male,40.0,Native American&more,0.0,neg,M,neg
3584.0,Male,26.0,African-American,0.0,pos,M,neg
5896.0,Male,29.0,African-American,15.0,neg,F,neg
1237.0,Male,34.0,African-American,2.0,neg,M,neg
2704.0,Male,30.0,African-American,0.0,neg,F,neg
6772.0,Male,53.0,Native American&more,0.0,pos,M,neg
6993.0,Male,23.0,Native American&more,0.0,pos,M,neg
459.0,Male,28.0,Native American&more,1.0,neg,F,pos
193.0,Male,39.0,Native American&more,0.0,neg,F,pos
3740.0,Male,25.0,Native American&more,2.0,neg,M,neg
135.0,Male,44.0,Native American&more,2.0,neg,M,pos
3064.0,Male,42.0,Native American&more,6.0,pos,M,neg
3821.0,Male,46.0,Native American&more,1.0,pos,F,neg
1845.0,Male,28.0,African-American,0.0,neg,M,neg
3193.0,Male,29.0,Native American&more,6.0,neg,F,neg
6235.0,Female,57.0,Native American&more,2.0,pos,F,neg
6883.0,Female,22.0,Native American&more,1.0,pos,M,neg
3626.0,Male,29.0,African-American,6.0,neg,F,neg
1337.0,Male,25.0,African-American,15.0,neg,F,neg
3364.0,Male,38.0,African-American,1.0,pos,M,neg
7057.0,Male,24.0,African-American,4.0,neg,F,neg
6913.0,Male,40.0,Native American&more,8.0,neg,F,neg
3386.0,Male,36.0,African-American,26.0,neg,F,neg
3108.0,Male,34.0,African-American,12.0,neg,F,neg
2054.0,Male,48.0,Native American&more,2.0,neg,M,neg
5051.0,Male,37.0,African-American,0.0,pos,F,neg
5731.0,Female,27.0,African-American,8.0,neg,F,neg
2701.0,Female,25.0,Native American&more,0.0,pos,F,neg
4218.0,Male,25.0,African-American,5.0,neg,F,neg
589.0,Male,28.0,African-American,4.0,neg,F,neg
79.0,Male,27.0,Native American&more,1.0,neg,F,pos
4863.0,Male,30.0,African-American,5.0,neg,M,neg
5436.0,Male,21.0,Native American&more,1.0,neg,F,neg
1368.0,Female,33.0,African-American,1.0,pos,F,neg
4919.0,Male,21.0,African-American,0.0,neg,F,neg
5289.0,Male,28.0,African-American,4.0,neg,M,neg
2489.0,Male,29.0,Native American&more,0.0,pos,F,neg
1599.0,Male,23.0,Native American&more,0.0,neg,F,neg
6215.0,Female,41.0,Native American&more,1.0,pos,M,neg
815.0,Male,52.0,African-American,7.0,pos,M,neg
5872.0,Female,39.0,African-American,3.0,pos,M,neg
6755.0,Male,22.0,Native American&more,0.0,neg,F,neg
3334.0,Male,40.0,African-American,5.0,neg,F,neg
4330.0,Male,29.0,Native American&more,1.0,neg,F,neg
5231.0,Male,21.0,African-American,0.0,pos,M,neg
3925.0,Male,65.0,Native American&more,0.0,pos,M,neg
3613.0,Male,40.0,African-American,0.0,pos,M,neg
2011.0,Male,25.0,African-American,0.0,pos,F,neg
7126.0,Male,49.0,Native American&more,0.0,pos,F,neg
63.0,Male,22.0,African-American,1.0,neg,F,pos
4434.0,Male,29.0,African-American,8.0,neg,F,neg
249.0,Male,25.0,African-American,0.0,pos,F,pos
3243.0,Male,56.0,Native American&more,10.0,neg,M,neg
6510.0,Female,26.0,African-American,4.0,pos,F,neg
1494.0,Female,20.0,Native American&more,3.0,neg,M,neg
3663.0,Male,22.0,Native American&more,3.0,neg,M,neg
2017.0,Male,31.0,African-American,9.0,pos,F,neg
5457.0,Female,24.0,Native American&more,1.0,pos,F,neg
515.0,Male,33.0,African-American,2.0,pos,M,pos
3375.0,Male,40.0,Native American&more,9.0,pos,F,neg
2100.0,Male,61.0,Native American&more,0.0,pos,M,pos
3768.0,Male,30.0,Native American&more,0.0,pos,M,neg
3878.0,Male,32.0,African-American,1.0,neg,M,neg
6323.0,Female,28.0,African-American,9.0,neg,M,neg
1208.0,Male,38.0,Native American&more,0.0,pos,F,pos
3826.0,Male,33.0,Native American&more,0.0,neg,M,neg
1263.0,Male,31.0,African-American,4.0,neg,F,neg
686.0,Male,31.0,African-American,5.0,pos,F,neg
3750.0,Female,30.0,African-American,1.0,pos,F,neg
1560.0,Male,38.0,African-American,10.0,neg,F,neg
141.0,Female,45.0,Native American&more,4.0,pos,F,pos
1944.0,Male,25.0,African-American,0.0,pos,F,neg
5377.0,Male,51.0,Native American&more,8.0,neg,F,neg
6339.0,Male,23.0,Native American&more,0.0,pos,F,neg
7198.0,Male,32.0,African-American,4.0,pos,F,neg
444.0,Male,24.0,African-American,1.0,neg,M,pos
6615.0,Male,46.0,Native American&more,5.0,pos,F,neg
4983.0,Male,44.0,Native American&more,0.0,pos,F,neg
6313.0,Male,46.0,Native American&more,1.0,pos,F,neg
4911.0,Male,36.0,African-American,4.0,neg,F,neg
5122.0,Male,25.0,African-American,11.0,neg,M,neg
526.0,Male,24.0,Native American&more,0.0,pos,F,pos
5047.0,Female,26.0,African-American,1.0,pos,F,neg
4343.0,Male,26.0,African-American,0.0,pos,F,neg
7017.0,Female,28.0,African-American,1.0,pos,F,neg
5657.0,Male,23.0,African-American,0.0,pos,F,neg
3528.0,Male,56.0,Native American&more,3.0,pos,F,neg
6745.0,Male,31.0,African-American,5.0,neg,F,neg
5569.0,Male,50.0,African-American,9.0,pos,F,neg
2140.0,Female,27.0,African-American,3.0,neg,F,neg
2652.0,Female,45.0,Native American&more,1.0,neg,F,neg
1886.0,Male,22.0,African-American,2.0,neg,F,neg
3835.0,Male,27.0,African-American,0.0,neg,F,neg
263.0,Male,20.0,African-American,1.0,neg,F,neg
5762.0,Male,21.0,Native American&more,1.0,pos,F,neg
3608.0,Male,48.0,Native American&more,1.0,pos,M,neg
4144.0,Male,23.0,Native American&more,2.0,pos,F,neg
5394.0,Male,33.0,Native American&more,3.0,pos,F,neg
7094.0,Female,23.0,African-American,1.0,neg,F,neg
3849.0,Male,35.0,African-American,8.0,neg,F,neg
4869.0,Male,29.0,Native American&more,0.0,neg,F,neg
422.0,Male,42.0,Native American&more,1.0,pos,F,pos
312.0,Female,32.0,African-American,5.0,pos,F,neg
5492.0,Male,30.0,African-American,15.0,neg,F,neg
7002.0,Male,60.0,African-American,13.0,neg,F,neg
4921.0,Female,20.0,African-American,0.0,neg,F,neg
3467.0,Male,36.0,African-American,4.0,pos,F,neg
1907.0,Male,28.0,African-American,5.0,neg,F,neg
541.0,Male,21.0,Native American&more,0.0,neg,F,pos
5189.0,Male,31.0,African-American,7.0,pos,M,neg
6688.0,Male,32.0,Native American&more,2.0,neg,M,neg
5733.0,Female,30.0,Native American&more,0.0,neg,F,neg
1871.0,Male,20.0,Native American&more,3.0,neg,F,neg
5710.0,Female,22.0,African-American,4.0,neg,F,neg
570.0,Male,42.0,Native American&more,0.0,pos,M,pos
5928.0,Male,22.0,African-American,1.0,neg,F,neg
4866.0,Male,26.0,Native American&more,2.0,pos,M,neg
692.0,Male,21.0,African-American,2.0,pos,F,neg
2595.0,Male,31.0,Native American&more,6.0,pos,M,neg
5362.0,Male,29.0,African-American,0.0,neg,F,neg
4496.0,Male,26.0,African-American,6.0,neg,M,neg
6743.0,Male,34.0,Native American&more,3.0,pos,M,neg
6491.0,Male,27.0,African-American,2.0,pos,M,neg
1114.0,Female,49.0,Native American&more,0.0,neg,M,pos
1551.0,Male,48.0,Native American&more,1.0,neg,F,pos
5310.0,Male,34.0,African-American,5.0,neg,M,neg
6829.0,Male,49.0,Native American&more,0.0,pos,F,neg
4003.0,Male,27.0,African-American,7.0,pos,F,neg
1352.0,Female,24.0,Native American&more,0.0,pos,M,neg
5220.0,Male,33.0,Native American&more,0.0,pos,M,neg
342.0,Female,30.0,Native American&more,0.0,pos,M,pos
475.0,Male,51.0,Native American&more,0.0,pos,F,pos
5676.0,Male,30.0,African-American,1.0,pos,F,neg
6085.0,Male,29.0,African-American,0.0,pos,F,neg
5811.0,Male,49.0,Native American&more,12.0,neg,F,neg
2538.0,Male,21.0,African-American,0.0,pos,M,neg
5499.0,Male,35.0,African-American,1.0,pos,M,neg
1834.0,Female,57.0,Native American&more,3.0,pos,F,neg
4786.0,Male,26.0,African-American,9.0,neg,F,neg
1798.0,Male,24.0,Native American&more,0.0,pos,M,neg
2920.0,Male,21.0,African-American,1.0,pos,F,neg
6170.0,Female,38.0,African-American,7.0,neg,F,neg
1215.0,Male,34.0,African-American,3.0,neg,F,neg
6047.0,Male,22.0,African-American,0.0,pos,M,neg
5258.0,Male,24.0,African-American,3.0,neg,F,neg
5156.0,Male,41.0,African-American,3.0,neg,M,neg
4130.0,Male,33.0,African-American,1.0,neg,F,neg
929.0,Female,27.0,Native American&more,0.0,neg,M,pos
6753.0,Male,23.0,African-American,1.0,neg,F,neg
4154.0,Male,36.0,Native American&more,0.0,pos,M,neg
4896.0,Male,22.0,African-American,0.0,pos,F,neg
1247.0,Male,30.0,Native American&more,3.0,pos,M,neg
727.0,Male,38.0,Native American&more,11.0,neg,F,neg
66.0,Male,62.0,Native American&more,0.0,pos,M,pos
7015.0,Male,22.0,African-American,1.0,neg,F,neg
239.0,Male,22.0,African-American,0.0,pos,F,pos
1472.0,Female,21.0,Native American&more,0.0,neg,F,neg
5183.0,Female,52.0,African-American,0.0,pos,M,neg
2692.0,Male,41.0,African-American,25.0,neg,F,neg
695.0,Male,57.0,African-American,20.0,neg,F,neg
3129.0,Male,67.0,Native American&more,0.0,neg,F,neg
6528.0,Male,31.0,Native American&more,0.0,pos,F,neg
6091.0,Male,40.0,Native American&more,5.0,neg,F,neg
441.0,Male,25.0,Native American&more,2.0,neg,F,neg
3941.0,Female,39.0,African-American,4.0,pos,F,neg
1523.0,Male,36.0,Native American&more,1.0,neg,F,neg
3538.0,Female,39.0,Native American&more,0.0,pos,F,neg
195.0,Male,45.0,Native American&more,2.0,pos,F,pos
5605.0,Male,20.0,African-American,1.0,neg,F,neg
1930.0,Male,22.0,Native American&more,0.0,pos,F,neg
904.0,Female,28.0,Native American&more,3.0,pos,M,neg
803.0,Female,33.0,African-American,0.0,pos,M,pos
2481.0,Male,27.0,African-American,1.0,pos,M,neg
2848.0,Male,37.0,African-American,1.0,neg,M,neg
6815.0,Male,29.0,Native American&more,3.0,neg,F,neg
3966.0,Male,58.0,Native American&more,2.0,pos,F,neg
6677.0,Male,28.0,African-American,0.0,pos,M,neg
4111.0,Female,51.0,Native American&more,0.0,neg,M,neg
3245.0,Male,27.0,Native American&more,0.0,neg,F,neg
4414.0,Male,22.0,African-American,0.0,pos,F,neg
5525.0,Male,44.0,African-American,0.0,pos,F,neg
3879.0,Male,38.0,African-American,2.0,neg,M,neg
1666.0,Male,66.0,Native American&more,1.0,pos,M,pos
3586.0,Male,34.0,Native American&more,0.0,pos,F,neg
581.0,Male,30.0,African-American,5.0,neg,F,neg
4175.0,Male,27.0,Native American&more,2.0,neg,F,neg
2035.0,Male,46.0,Native American&more,0.0,pos,M,neg
3557.0,Female,54.0,Native American&more,1.0,pos,M,neg
528.0,Male,27.0,Native American&more,6.0,neg,F,neg
6932.0,Male,28.0,African-American,13.0,neg,F,neg
1571.0,Female,70.0,African-American,1.0,pos,F,pos
847.0,Male,26.0,Native American&more,4.0,neg,M,neg
6309.0,Female,21.0,African-American,2.0,neg,F,neg
2512.0,Male,57.0,African-American,6.0,neg,M,neg
1621.0,Male,43.0,African-American,1.0,pos,F,neg
1375.0,Male,21.0,Native American&more,0.0,pos,F,neg
99.0,Male,19.0,African-American,1.0,neg,M,pos
1923.0,Female,25.0,Native American&more,4.0,neg,F,neg
5556.0,Male,23.0,African-American,0.0,pos,F,neg
4342.0,Male,61.0,Native American&more,2.0,neg,F,neg
1559.0,Male,32.0,African-American,15.0,neg,F,neg
2254.0,Male,27.0,African-American,25.0,neg,F,neg
4250.0,Female,50.0,Native American&more,0.0,pos,M,neg
4188.0,Male,50.0,African-American,12.0,neg,F,neg
1584.0,Male,56.0,Native American&more,5.0,neg,F,neg
2174.0,Male,63.0,Native American&more,0.0,pos,M,pos
1635.0,Male,49.0,Native American&more,2.0,pos,M,neg
2583.0,Male,40.0,Native American&more,1.0,pos,F,neg
4436.0,Male,53.0,African-American,4.0,pos,F,neg
3520.0,Female,19.0,African-American,1.0,neg,F,neg
1929.0,Male,35.0,African-American,1.0,pos,M,neg
3648.0,Female,37.0,African-American,4.0,pos,M,neg
341.0,Male,29.0,African-American,0.0,pos,F,pos
5024.0,Male,24.0,African-American,7.0,neg,F,neg
6800.0,Female,26.0,Native American&more,0.0,pos,F,neg
437.0,Male,19.0,Native American&more,1.0,neg,F,neg
3683.0,Male,35.0,African-American,6.0,neg,F,neg
3176.0,Female,24.0,African-American,0.0,pos,M,neg
2105.0,Male,52.0,Native American&more,0.0,pos,M,pos
5629.0,Male,25.0,African-American,8.0,neg,M,neg
3801.0,Male,32.0,Native American&more,0.0,neg,F,neg
2925.0,Female,34.0,African-American,1.0,neg,F,neg
5408.0,Male,39.0,Native American&more,0.0,pos,F,neg
3259.0,Male,29.0,Native American&more,1.0,pos,M,neg
5219.0,Female,41.0,African-American,0.0,pos,F,neg
1455.0,Male,19.0,African-American,3.0,neg,F,neg
4345.0,Female,28.0,Native American&more,1.0,neg,M,neg
421.0,Male,28.0,African-American,8.0,neg,F,neg
1293.0,Male,37.0,African-American,1.0,pos,F,neg
4047.0,Male,24.0,Native American&more,8.0,neg,F,neg
1022.0,Male,34.0,Native American&more,0.0,neg,F,pos
5371.0,Male,26.0,Native American&more,3.0,pos,M,neg
3632.0,Female,44.0,Native American&more,4.0,neg,F,neg
2311.0,Male,46.0,African-American,8.0,neg,F,neg
4472.0,Male,46.0,Native American&more,13.0,pos,F,neg
7.0,Male,43.0,Native American&more,3.0,pos,F,pos
2962.0,Female,22.0,African-American,0.0,pos,F,neg
5303.0,Male,43.0,African-American,0.0,neg,F,neg
4337.0,Male,26.0,African-American,2.0,neg,F,neg
6185.0,Male,35.0,African-American,2.0,pos,F,neg
3256.0,Male,39.0,Native American&more,17.0,neg,F,neg
997.0,Male,39.0,African-American,1.0,pos,F,pos
5105.0,Male,45.0,Native American&more,1.0,pos,M,neg
4998.0,Male,46.0,Native American&more,26.0,neg,F,neg
2488.0,Male,39.0,Native American&more,0.0,pos,F,neg
4559.0,Male,31.0,African-American,10.0,neg,F,neg
2731.0,Male,50.0,Native American&more,10.0,pos,F,neg
2475.0,Male,25.0,African-American,5.0,neg,F,neg
5744.0,Male,32.0,Native American&more,3.0,pos,F,neg
1398.0,Male,20.0,African-American,1.0,neg,F,neg
476.0,Male,24.0,Native American&more,0.0,pos,F,pos
6760.0,Female,31.0,African-American,3.0,neg,M,neg
2960.0,Male,64.0,African-American,20.0,pos,F,neg
5923.0,Male,22.0,African-American,0.0,pos,F,neg
3301.0,Female,49.0,African-American,1.0,pos,F,neg
5915.0,Female,28.0,African-American,0.0,neg,M,neg
4457.0,Male,56.0,African-American,5.0,neg,F,neg
1191.0,Male,25.0,African-American,5.0,pos,F,neg
1072.0,Female,22.0,African-American,1.0,neg,F,neg
2405.0,Male,26.0,African-American,1.0,pos,M,neg
5982.0,Male,20.0,Native American&more,0.0,pos,M,neg
2161.0,Female,49.0,Native American&more,3.0,neg,F,neg
3839.0,Male,29.0,Native American&more,0.0,pos,M,neg
5434.0,Male,35.0,African-American,8.0,pos,M,neg
2750.0,Male,44.0,Native American&more,0.0,pos,M,neg
2190.0,Male,38.0,African-American,2.0,neg,F,neg
4334.0,Male,43.0,African-American,0.0,pos,F,neg
352.0,Male,27.0,Native American&more,0.0,pos,M,pos
6653.0,Female,44.0,Native American&more,0.0,pos,M,neg
4321.0,Female,65.0,African-American,0.0,pos,F,neg
3653.0,Male,24.0,African-American,3.0,neg,F,neg
3977.0,Male,30.0,African-American,0.0,neg,M,neg
1909.0,Female,31.0,Native American&more,0.0,pos,M,neg
770.0,Male,26.0,African-American,2.0,pos,M,neg
2981.0,Male,33.0,African-American,1.0,pos,F,neg
4802.0,Male,27.0,African-American,0.0,pos,F,neg
6841.0,Male,56.0,Native American&more,1.0,pos,F,neg
4701.0,Male,38.0,African-American,14.0,pos,F,neg
3579.0,Male,21.0,African-American,1.0,neg,F,neg
2144.0,Male,46.0,African-American,5.0,neg,F,neg
500.0,Male,27.0,Native American&more,1.0,neg,M,pos
6635.0,Male,50.0,Native American&more,18.0,neg,M,neg
4668.0,Male,57.0,Native American&more,3.0,pos,F,neg
5496.0,Male,64.0,Native American&more,8.0,neg,F,neg
3771.0,Male,33.0,African-American,4.0,pos,F,neg
6069.0,Male,32.0,Native American&more,15.0,neg,F,neg
4308.0,Male,25.0,Native American&more,0.0,neg,F,neg
2080.0,Male,50.0,Native American&more,1.0,neg,M,neg
4424.0,Male,35.0,Native American&more,2.0,neg,F,neg
4780.0,Male,31.0,African-American,2.0,pos,F,neg
6211.0,Male,31.0,African-American,1.0,pos,F,neg
473.0,Male,35.0,African-American,1.0,pos,M,pos
6507.0,Male,32.0,African-American,0.0,pos,M,neg
2543.0,Male,41.0,Native American&more,0.0,pos,M,neg
4556.0,Female,49.0,Native American&more,2.0,pos,F,neg
4131.0,Male,24.0,African-American,0.0,pos,M,neg
6964.0,Female,30.0,African-American,0.0,neg,M,neg
7192.0,Male,32.0,Native American&more,0.0,pos,F,neg
6166.0,Male,43.0,Native American&more,3.0,neg,M,neg
603.0,Male,36.0,Native American&more,1.0,neg,M,pos
397.0,Male,47.0,Native American&more,5.0,neg,F,neg
3018.0,Male,27.0,African-American,0.0,pos,M,neg
1942.0,Male,25.0,Native American&more,1.0,pos,F,neg
5096.0,Male,25.0,Native American&more,3.0,neg,F,neg
2205.0,Male,41.0,Native American&more,0.0,neg,F,neg
2326.0,Male,20.0,Native American&more,0.0,neg,F,neg
1519.0,Male,47.0,African-American,14.0,neg,F,neg
5899.0,Male,22.0,African-American,1.0,pos,F,neg
1020.0,Male,36.0,African-American,16.0,neg,F,neg
1496.0,Male,72.0,Native American&more,1.0,pos,M,pos
1150.0,Male,41.0,Native American&more,17.0,neg,M,neg
6985.0,Male,43.0,Native American&more,6.0,neg,M,neg
5793.0,Male,26.0,Native American&more,5.0,pos,F,neg
7169.0,Male,22.0,African-American,0.0,neg,M,neg
6797.0,Male,20.0,Native American&more,1.0,neg,F,neg
4935.0,Male,35.0,African-American,0.0,neg,M,neg
5996.0,Female,27.0,Native American&more,0.0,neg,F,neg
5146.0,Male,21.0,African-American,0.0,neg,M,neg
933.0,Male,26.0,African-American,5.0,neg,F,neg
6927.0,Male,55.0,African-American,3.0,neg,M,neg
3860.0,Male,41.0,Native American&more,0.0,pos,F,neg
5988.0,Male,23.0,African-American,1.0,neg,M,neg
1537.0,Male,51.0,Native American&more,6.0,neg,F,neg
2726.0,Male,54.0,African-American,0.0,neg,M,neg
5068.0,Male,23.0,African-American,0.0,pos,M,neg
6419.0,Male,24.0,Native American&more,1.0,pos,F,neg
6168.0,Male,33.0,African-American,18.0,neg,F,neg
5444.0,Male,59.0,African-American,4.0,pos,M,neg
4259.0,Female,24.0,Native American&more,0.0,pos,F,neg
4219.0,Male,36.0,African-American,4.0,pos,F,neg
5191.0,Male,30.0,African-American,4.0,pos,M,neg
1952.0,Male,34.0,Native American&more,0.0,pos,F,neg
1478.0,Female,47.0,African-American,1.0,pos,F,pos
399.0,Male,29.0,African-American,2.0,pos,F,neg
5842.0,Male,52.0,Native American&more,0.0,pos,M,neg
6728.0,Male,30.0,African-American,2.0,pos,F,neg
1139.0,Male,24.0,African-American,5.0,neg,F,neg
223.0,Male,37.0,Native American&more,4.0,neg,F,neg
2654.0,Male,33.0,Native American&more,3.0,neg,F,neg
6946.0,Male,28.0,African-American,20.0,neg,F,neg
1916.0,Male,23.0,African-American,0.0,pos,F,neg
1019.0,Female,75.0,African-American,5.0,pos,F,pos
1790.0,Male,32.0,Native American&more,5.0,neg,F,neg
2147.0,Male,43.0,African-American,18.0,neg,F,neg
1083.0,Female,40.0,Native American&more,1.0,pos,M,pos
1290.0,Male,30.0,African-American,1.0,pos,F,neg
1050.0,Male,36.0,African-American,2.0,neg,F,neg
806.0,Male,30.0,African-American,17.0,neg,F,neg
6092.0,Male,31.0,Native American&more,0.0,pos,F,neg
4310.0,Male,44.0,Native American&more,2.0,neg,F,neg
6794.0,Male,29.0,Native American&more,0.0,pos,F,neg
4858.0,Male,29.0,African-American,6.0,neg,F,neg
1133.0,Male,50.0,Native American&more,1.0,pos,F,pos
1669.0,Male,45.0,Native American&more,1.0,pos,F,neg
5491.0,Male,24.0,African-American,0.0,pos,M,neg
2368.0,Male,48.0,African-American,10.0,neg,F,neg
273.0,Female,48.0,African-American,0.0,pos,F,pos
2414.0,Female,47.0,Native American&more,0.0,neg,M,neg
3333.0,Male,25.0,African-American,1.0,pos,F,neg
1312.0,Male,28.0,Native American&more,11.0,pos,M,neg
2878.0,Male,42.0,Native American&more,0.0,pos,M,neg
6113.0,Male,59.0,African-American,1.0,pos,M,neg
2175.0,Male,46.0,Native American&more,0.0,pos,M,neg
1211.0,Female,34.0,African-American,0.0,neg,M,pos
1503.0,Male,23.0,African-American,5.0,neg,F,neg
6950.0,Male,40.0,African-American,8.0,neg,M,neg
4637.0,Male,57.0,Native American&more,0.0,pos,F,neg
3889.0,Male,45.0,African-American,1.0,neg,F,neg
1555.0,Male,28.0,African-American,0.0,neg,M,neg
5000.0,Male,51.0,Native American&more,1.0,pos,F,neg
5803.0,Male,33.0,African-American,9.0,neg,M,neg
1691.0,Male,23.0,Native American&more,2.0,neg,F,neg
1010.0,Male,53.0,Native American&more,0.0,pos,M,pos
5118.0,Male,21.0,Native American&more,0.0,neg,F,neg
3558.0,Male,20.0,African-American,1.0,neg,F,neg
6182.0,Male,52.0,Native American&more,7.0,pos,M,neg
210.0,Male,38.0,African-American,2.0,pos,F,pos
1364.0,Male,35.0,African-American,1.0,pos,M,neg
4041.0,Female,36.0,Native American&more,2.0,pos,F,neg
2718.0,Male,21.0,African-American,1.0,neg,F,neg
2200.0,Male,40.0,African-American,1.0,pos,F,neg
2199.0,Male,43.0,African-American,0.0,pos,F,neg
3396.0,Male,34.0,Native American&more,1.0,neg,M,neg
4612.0,Male,28.0,African-American,0.0,neg,M,neg
4093.0,Male,33.0,Native American&more,0.0,pos,M,neg
4783.0,Male,41.0,Native American&more,31.0,neg,F,neg
4664.0,Female,45.0,Native American&more,0.0,pos,M,neg
3789.0,Male,33.0,African-American,0.0,pos,F,neg
2928.0,Male,27.0,Native American&more,0.0,pos,F,neg
5410.0,Male,23.0,African-American,1.0,pos,F,neg
4989.0,Female,55.0,Native American&more,0.0,pos,M,neg
2252.0,Male,21.0,African-American,0.0,neg,F,neg
4545.0,Male,22.0,African-American,2.0,neg,F,neg
2362.0,Male,30.0,African-American,6.0,neg,F,neg
6911.0,Male,41.0,Native American&more,1.0,pos,M,neg
6737.0,Male,29.0,African-American,2.0,neg,F,neg
1994.0,Male,29.0,Native American&more,7.0,neg,F,neg
3278.0,Male,25.0,Native American&more,0.0,neg,M,neg
5079.0,Male,30.0,Native American&more,2.0,neg,M,neg
1041.0,Female,37.0,Native American&more,0.0,pos,M,pos
1102.0,Female,23.0,African-American,3.0,neg,F,neg
1456.0,Male,24.0,African-American,12.0,neg,M,neg
3114.0,Male,42.0,African-American,33.0,neg,F,neg
5517.0,Male,27.0,Native American&more,0.0,pos,M,neg
2782.0,Male,25.0,African-American,3.0,pos,M,neg
6636.0,Female,27.0,Native American&more,2.0,pos,M,neg
4476.0,Male,49.0,African-American,0.0,neg,M,neg
493.0,Male,29.0,Native American&more,0.0,neg,M,pos
4257.0,Male,29.0,African-American,7.0,neg,M,neg
3646.0,Male,65.0,African-American,11.0,pos,F,neg
3630.0,Male,31.0,Native American&more,4.0,neg,F,neg
5185.0,Male,30.0,Native American&more,0.0,pos,F,neg
4431.0,Male,20.0,Native American&more,0.0,neg,M,neg
6879.0,Male,21.0,African-American,0.0,pos,M,neg
1393.0,Male,23.0,African-American,1.0,pos,M,neg
2130.0,Female,49.0,Native American&more,1.0,pos,F,neg
3475.0,Male,52.0,Native American&more,5.0,neg,F,neg
914.0,Male,28.0,African-American,4.0,neg,M,neg
5881.0,Male,38.0,African-American,17.0,neg,M,neg
80.0,Male,32.0,African-American,0.0,pos,F,pos
32.0,Male,32.0,African-American,4.0,neg,F,neg
2432.0,Female,39.0,African-American,1.0,pos,F,neg
6381.0,Male,30.0,African-American,3.0,pos,M,neg
7102.0,Female,27.0,African-American,3.0,neg,F,neg
2177.0,Female,21.0,African-American,1.0,neg,F,neg
5756.0,Male,34.0,Native American&more,0.0,pos,M,neg
2971.0,Male,23.0,Native American&more,3.0,neg,F,neg
3535.0,Female,36.0,African-American,2.0,pos,M,neg
6630.0,Male,35.0,African-American,5.0,pos,F,neg
3377.0,Male,21.0,African-American,7.0,neg,F,neg
3625.0,Female,22.0,African-American,2.0,neg,M,neg
3730.0,Female,65.0,Native American&more,0.0,pos,M,neg
5392.0,Female,24.0,Native American&more,0.0,pos,M,neg
2104.0,Female,30.0,Native American&more,3.0,neg,M,neg
7124.0,Male,56.0,African-American,0.0,pos,M,neg
3486.0,Male,38.0,African-American,8.0,pos,M,neg
2259.0,Male,49.0,Native American&more,0.0,neg,F,neg
3660.0,Male,27.0,African-American,6.0,neg,F,neg
4304.0,Male,25.0,African-American,9.0,neg,F,neg
2059.0,Male,30.0,African-American,7.0,neg,F,neg
4518.0,Female,23.0,African-American,0.0,pos,F,neg
4085.0,Male,24.0,Native American&more,1.0,pos,F,neg
789.0,Male,31.0,Native American&more,2.0,pos,M,neg
456.0,Male,26.0,African-American,1.0,neg,M,pos
6063.0,Male,35.0,African-American,1.0,neg,F,neg
2206.0,Male,21.0,African-American,1.0,neg,F,neg
4711.0,Male,53.0,African-American,6.0,neg,F,neg
6105.0,Male,20.0,African-American,0.0,neg,M,neg
6941.0,Male,61.0,African-American,11.0,pos,F,neg
4574.0,Female,21.0,African-American,0.0,neg,M,neg
2809.0,Male,37.0,Native American&more,5.0,pos,F,neg
6190.0,Male,28.0,African-American,2.0,neg,F,neg
6401.0,Male,22.0,African-American,3.0,neg,F,neg
2137.0,Male,21.0,African-American,1.0,neg,F,neg
673.0,Male,27.0,African-American,0.0,pos,M,pos
6895.0,Male,27.0,African-American,17.0,neg,F,neg
3287.0,Male,43.0,Native American&more,4.0,pos,F,neg
2241.0,Male,30.0,Native American&more,0.0,neg,F,neg
6206.0,Male,33.0,Native American&more,1.0,pos,M,neg
3581.0,Female,27.0,Native American&more,0.0,neg,F,neg
2051.0,Male,24.0,African-American,1.0,neg,M,neg
6124.0,Male,26.0,African-American,5.0,pos,F,neg
4292.0,Male,21.0,African-American,1.0,neg,F,neg
4990.0,Male,29.0,African-American,6.0,pos,F,neg
4302.0,Male,31.0,Native American&more,4.0,neg,M,neg
5769.0,Male,24.0,Native American&more,2.0,pos,M,neg
2592.0,Male,67.0,Native American&more,0.0,pos,M,pos
6702.0,Male,29.0,African-American,0.0,pos,F,neg
2178.0,Male,43.0,Native American&more,0.0,neg,M,neg
4705.0,Male,36.0,African-American,16.0,neg,M,neg
1941.0,Male,42.0,Native American&more,0.0,pos,F,neg
2596.0,Female,50.0,Native American&more,2.0,neg,F,neg
4300.0,Male,66.0,Native American&more,1.0,neg,F,neg
3930.0,Male,24.0,African-American,1.0,pos,M,neg
5884.0,Male,69.0,Native American&more,0.0,neg,M,neg
5164.0,Female,23.0,African-American,2.0,neg,F,neg
5623.0,Male,34.0,African-American,1.0,pos,M,neg
7168.0,Male,28.0,Native American&more,0.0,neg,M,neg
4713.0,Male,21.0,African-American,1.0,neg,F,neg
2674.0,Male,47.0,Native American&more,0.0,neg,M,neg
4164.0,Male,24.0,African-American,1.0,pos,F,neg
